event_date,feature,target_role,total_generations,successful_generations,failed_generations,success_rate,average_latency_ms,total_tokens
2026-01-22,mock_interview,Software Engineer,1,1,0,1.0,1484.0,1769
2026-01-22,mock_interview,UX Designer,1,1,0,1.0,2109.0,1872
2026-01-22,prep_plan,Data Analyst,6,5,1,0.8333,1772.0,7487
2026-01-22,prep_plan,Finance Analyst,4,4,0,1.0,1273.5,6494
2026-01-22,prep_plan,Product Manager,3,3,0,1.0,1255.33,5384
2026-01-22,prep_plan,Software Engineer,5,5,0,1.0,1829.4,7361
2026-01-22,prep_plan,UX Designer,6,6,0,1.0,1717.67,7659
2026-01-22,study_notes,Data Analyst,35,34,1,0.9714,2274.06,66265
2026-01-22,study_notes,Finance Analyst,31,31,0,1.0,2095.87,56287
2026-01-22,study_notes,Product Manager,28,26,2,0.9286,1980.07,55397
2026-01-22,study_notes,Software Engineer,41,38,3,0.9268,2092.54,74492
2026-01-22,study_notes,UX Designer,47,44,3,0.9362,2071.51,87262
2026-01-23,exam_generation,Data Analyst,8,6,2,0.75,2077.5,11206
2026-01-23,exam_generation,Finance Analyst,4,2,2,0.5,1750.25,4338
2026-01-23,exam_generation,Product Manager,3,3,0,1.0,1499.67,3539
2026-01-23,exam_generation,Software Engineer,9,8,1,0.8889,1637.56,13080
2026-01-23,exam_generation,UX Designer,6,5,1,0.8333,1986.67,8631
2026-01-23,job_analysis,Data Analyst,11,9,2,0.8182,1342.09,15349
2026-01-23,job_analysis,Finance Analyst,12,11,1,0.9167,1803.58,16163
2026-01-23,job_analysis,Product Manager,10,9,1,0.9,1722.2,14041
2026-01-23,job_analysis,Software Engineer,10,10,0,1.0,1680.8,14668
2026-01-23,job_analysis,UX Designer,8,8,0,1.0,1572.5,12061
2026-01-23,mock_interview,Data Analyst,1,1,0,1.0,380.0,887
2026-01-23,mock_interview,Finance Analyst,1,1,0,1.0,1277.0,1494
2026-01-23,mock_interview,Software Engineer,4,4,0,1.0,1995.75,6177
2026-01-23,mock_interview,UX Designer,3,3,0,1.0,1621.67,5329
2026-01-23,prep_plan,Data Analyst,6,3,3,0.5,1572.33,7096
2026-01-23,prep_plan,Finance Analyst,3,3,0,1.0,2129.33,5185
2026-01-23,prep_plan,Product Manager,4,4,0,1.0,1820.25,6731
2026-01-23,prep_plan,Software Engineer,4,4,0,1.0,1653.5,6453
2026-01-23,prep_plan,UX Designer,8,7,1,0.875,1553.0,11842
2026-01-23,study_notes,Data Analyst,41,40,1,0.9756,2200.37,74307
2026-01-23,study_notes,Finance Analyst,30,30,0,1.0,2175.03,54717
2026-01-23,study_notes,Product Manager,27,27,0,1.0,2073.41,51927
2026-01-23,study_notes,Software Engineer,60,58,2,0.9667,2035.67,107858
2026-01-23,study_notes,UX Designer,43,42,1,0.9767,2226.72,75888
2026-01-24,exam_generation,Data Analyst,7,6,1,0.8571,1741.29,9251
2026-01-24,exam_generation,Finance Analyst,6,6,0,1.0,1417.67,9037
2026-01-24,exam_generation,Product Manager,6,6,0,1.0,1556.17,9576
2026-01-24,exam_generation,Software Engineer,11,11,0,1.0,1610.91,15941
2026-01-24,exam_generation,UX Designer,6,6,0,1.0,1915.33,7345
2026-01-24,job_analysis,Data Analyst,10,10,0,1.0,1701.1,14207
2026-01-24,job_analysis,Finance Analyst,13,13,0,1.0,1618.38,20031
2026-01-24,job_analysis,Product Manager,15,15,0,1.0,1530.2,21990
2026-01-24,job_analysis,Software Engineer,6,6,0,1.0,1903.17,8270
2026-01-24,job_analysis,UX Designer,10,9,1,0.9,1462.0,15596
2026-01-24,mock_interview,Data Analyst,1,1,0,1.0,2330.0,1087
2026-01-24,mock_interview,Finance Analyst,1,1,0,1.0,1074.0,1534
2026-01-24,mock_interview,Software Engineer,1,1,0,1.0,1808.0,1526
2026-01-24,mock_interview,UX Designer,1,1,0,1.0,1652.0,1585
2026-01-24,prep_plan,Data Analyst,5,4,1,0.8,1480.2,7135
2026-01-24,prep_plan,Finance Analyst,6,6,0,1.0,1597.0,8368
2026-01-24,prep_plan,Product Manager,2,2,0,1.0,867.0,3087
2026-01-24,prep_plan,Software Engineer,6,5,1,0.8333,1729.17,7777
2026-01-24,prep_plan,UX Designer,8,7,1,0.875,1539.38,11706
2026-01-24,study_notes,Data Analyst,48,46,2,0.9583,2098.17,84753
2026-01-24,study_notes,Finance Analyst,23,22,1,0.9565,1984.09,43910
2026-01-24,study_notes,Product Manager,30,29,1,0.9667,2290.7,53780
2026-01-24,study_notes,Software Engineer,53,50,3,0.9434,2247.64,93918
2026-01-24,study_notes,UX Designer,41,39,2,0.9512,2190.29,73306
2026-01-25,exam_generation,Data Analyst,7,7,0,1.0,1623.71,10005
2026-01-25,exam_generation,Finance Analyst,6,6,0,1.0,1684.33,9066
2026-01-25,exam_generation,Product Manager,3,3,0,1.0,1855.0,4147
2026-01-25,exam_generation,Software Engineer,6,6,0,1.0,1601.0,9484
2026-01-25,exam_generation,UX Designer,8,8,0,1.0,1730.62,10530
2026-01-25,job_analysis,Data Analyst,5,5,0,1.0,1695.6,7539
2026-01-25,job_analysis,Finance Analyst,11,10,1,0.9091,1579.82,13752
2026-01-25,job_analysis,Product Manager,10,10,0,1.0,1877.5,15775
2026-01-25,job_analysis,Software Engineer,8,8,0,1.0,1703.0,11513
2026-01-25,job_analysis,UX Designer,4,3,1,0.75,1456.75,5905
2026-01-25,mock_interview,Data Analyst,1,1,0,1.0,1552.0,1597
2026-01-25,mock_interview,Software Engineer,2,2,0,1.0,1781.5,2866
2026-01-25,mock_interview,UX Designer,2,1,1,0.5,1491.0,1890
2026-01-25,prep_plan,Data Analyst,6,5,1,0.8333,1832.33,8161
2026-01-25,prep_plan,Finance Analyst,6,6,0,1.0,1450.67,8400
2026-01-25,prep_plan,Product Manager,8,8,0,1.0,1643.25,11613
2026-01-25,prep_plan,Software Engineer,4,4,0,1.0,1575.0,6148
2026-01-25,prep_plan,UX Designer,4,2,2,0.5,1272.75,4851
2026-01-25,study_notes,Data Analyst,38,36,2,0.9474,2132.5,66858
2026-01-25,study_notes,Finance Analyst,23,22,1,0.9565,2062.22,41042
2026-01-25,study_notes,Product Manager,30,27,3,0.9,2292.57,51269
2026-01-25,study_notes,Software Engineer,45,42,3,0.9333,2079.04,81895
2026-01-25,study_notes,UX Designer,48,46,2,0.9583,2217.06,84221
2026-01-26,exam_generation,Data Analyst,9,8,1,0.8889,1377.89,13234
2026-01-26,exam_generation,Finance Analyst,4,4,0,1.0,1525.25,6734
2026-01-26,exam_generation,Product Manager,7,7,0,1.0,1627.71,8939
2026-01-26,exam_generation,Software Engineer,10,9,1,0.9,1427.3,13499
2026-01-26,exam_generation,UX Designer,9,8,1,0.8889,1763.56,12315
2026-01-26,job_analysis,Data Analyst,5,5,0,1.0,1783.4,6098
2026-01-26,job_analysis,Finance Analyst,5,4,1,0.8,1284.8,5902
2026-01-26,job_analysis,Product Manager,11,11,0,1.0,1871.73,18359
2026-01-26,job_analysis,Software Engineer,6,6,0,1.0,1482.17,8855
2026-01-26,job_analysis,UX Designer,12,12,0,1.0,1623.17,17603
2026-01-26,mock_interview,Data Analyst,1,1,0,1.0,2205.0,1254
2026-01-26,mock_interview,Product Manager,1,1,0,1.0,2055.0,1080
2026-01-26,mock_interview,Software Engineer,1,1,0,1.0,1922.0,1339
2026-01-26,mock_interview,UX Designer,1,1,0,1.0,1571.0,1490
2026-01-26,prep_plan,Data Analyst,5,5,0,1.0,1597.6,7223
2026-01-26,prep_plan,Finance Analyst,2,2,0,1.0,2431.5,2931
2026-01-26,prep_plan,Product Manager,8,7,1,0.875,1545.12,12801
2026-01-26,prep_plan,Software Engineer,4,3,1,0.75,1615.0,4916
2026-01-26,prep_plan,UX Designer,4,4,0,1.0,1437.75,5483
2026-01-26,study_notes,Data Analyst,43,43,0,1.0,2086.63,81311
2026-01-26,study_notes,Finance Analyst,29,25,4,0.8621,2021.07,49199
2026-01-26,study_notes,Product Manager,36,34,2,0.9444,2268.28,67090
2026-01-26,study_notes,Software Engineer,47,46,1,0.9787,2202.98,86610
2026-01-26,study_notes,UX Designer,40,37,3,0.925,2203.1,66657
2026-01-27,exam_generation,Data Analyst,5,5,0,1.0,1430.4,8160
2026-01-27,exam_generation,Finance Analyst,13,13,0,1.0,1743.54,21090
2026-01-27,exam_generation,Product Manager,9,9,0,1.0,1432.0,14813
2026-01-27,exam_generation,Software Engineer,14,14,0,1.0,1554.14,18979
2026-01-27,exam_generation,UX Designer,9,9,0,1.0,1682.67,13444
2026-01-27,job_analysis,Data Analyst,5,3,2,0.6,1855.0,5909
2026-01-27,job_analysis,Finance Analyst,8,7,1,0.875,1426.62,11154
2026-01-27,job_analysis,Product Manager,9,9,0,1.0,1485.89,13864
2026-01-27,job_analysis,Software Engineer,9,9,0,1.0,1884.44,12978
2026-01-27,job_analysis,UX Designer,5,4,1,0.8,1769.4,6914
2026-01-27,mock_interview,Data Analyst,1,1,0,1.0,2482.0,1272
2026-01-27,mock_interview,Product Manager,1,1,0,1.0,1363.0,1275
2026-01-27,prep_plan,Data Analyst,6,6,0,1.0,1518.0,7982
2026-01-27,prep_plan,Finance Analyst,8,7,1,0.875,1460.25,12147
2026-01-27,prep_plan,Product Manager,13,12,1,0.9231,1602.77,19714
2026-01-27,prep_plan,Software Engineer,4,4,0,1.0,1868.0,6542
2026-01-27,prep_plan,UX Designer,7,7,0,1.0,1723.29,9307
2026-01-27,study_notes,Data Analyst,38,37,1,0.9737,2246.74,70830
2026-01-27,study_notes,Finance Analyst,32,30,2,0.9375,2237.53,56828
2026-01-27,study_notes,Product Manager,51,49,2,0.9608,2118.92,91521
2026-01-27,study_notes,Software Engineer,50,48,2,0.96,2235.22,92404
2026-01-27,study_notes,UX Designer,46,42,4,0.913,2258.78,78850
2026-01-28,exam_generation,Data Analyst,10,10,0,1.0,1725.7,15328
2026-01-28,exam_generation,Finance Analyst,6,6,0,1.0,1508.33,8354
2026-01-28,exam_generation,Product Manager,9,9,0,1.0,1935.78,13128
2026-01-28,exam_generation,Software Engineer,6,6,0,1.0,1334.17,9538
2026-01-28,exam_generation,UX Designer,13,13,0,1.0,1676.38,20578
2026-01-28,job_analysis,Data Analyst,3,3,0,1.0,2111.67,5027
2026-01-28,job_analysis,Finance Analyst,9,9,0,1.0,1694.44,11745
2026-01-28,job_analysis,Product Manager,7,6,1,0.8571,1954.0,9531
2026-01-28,job_analysis,Software Engineer,11,11,0,1.0,1623.73,16235
2026-01-28,job_analysis,UX Designer,7,7,0,1.0,1873.14,12072
2026-01-28,mock_interview,Data Analyst,2,2,0,1.0,1131.0,2616
2026-01-28,mock_interview,Finance Analyst,4,4,0,1.0,2107.0,5595
2026-01-28,mock_interview,UX Designer,2,2,0,1.0,1390.5,2596
2026-01-28,prep_plan,Data Analyst,2,1,1,0.5,1571.0,1970
2026-01-28,prep_plan,Finance Analyst,3,3,0,1.0,1872.0,4264
2026-01-28,prep_plan,Product Manager,5,5,0,1.0,1511.6,7703
2026-01-28,prep_plan,Software Engineer,5,5,0,1.0,1330.2,8853
2026-01-28,prep_plan,UX Designer,5,5,0,1.0,1695.8,8647
2026-01-28,study_notes,Data Analyst,36,36,0,1.0,2204.0,67187
2026-01-28,study_notes,Finance Analyst,30,29,1,0.9667,2066.13,55960
2026-01-28,study_notes,Product Manager,41,38,3,0.9268,2196.71,71958
2026-01-28,study_notes,Software Engineer,47,46,1,0.9787,2095.55,83354
2026-01-28,study_notes,UX Designer,55,52,3,0.9455,2018.65,96168
2026-01-29,exam_generation,Data Analyst,8,8,0,1.0,1834.62,11341
2026-01-29,exam_generation,Finance Analyst,10,8,2,0.8,1679.8,14345
2026-01-29,exam_generation,Product Manager,5,4,1,0.8,1722.2,7369
2026-01-29,exam_generation,Software Engineer,6,6,0,1.0,1582.67,9063
2026-01-29,exam_generation,UX Designer,7,7,0,1.0,1764.29,10683
2026-01-29,job_analysis,Data Analyst,5,5,0,1.0,1796.0,7762
2026-01-29,job_analysis,Finance Analyst,9,9,0,1.0,1815.22,14443
2026-01-29,job_analysis,Product Manager,12,12,0,1.0,1781.92,17381
2026-01-29,job_analysis,Software Engineer,9,8,1,0.8889,1223.22,12091
2026-01-29,job_analysis,UX Designer,10,9,1,0.9,1968.2,16045
2026-01-29,mock_interview,Data Analyst,1,1,0,1.0,1211.0,1047
2026-01-29,mock_interview,Finance Analyst,1,1,0,1.0,2449.0,753
2026-01-29,mock_interview,Product Manager,2,1,1,0.5,2155.0,2097
2026-01-29,mock_interview,Software Engineer,3,3,0,1.0,1806.67,4894
2026-01-29,mock_interview,UX Designer,1,1,0,1.0,2107.0,1411
2026-01-29,prep_plan,Data Analyst,2,2,0,1.0,1898.0,2771
2026-01-29,prep_plan,Finance Analyst,4,4,0,1.0,1871.5,5024
2026-01-29,prep_plan,Product Manager,7,6,1,0.8571,1842.57,10281
2026-01-29,prep_plan,Software Engineer,7,6,1,0.8571,2083.14,10143
2026-01-29,prep_plan,UX Designer,4,4,0,1.0,1852.0,7424
2026-01-29,study_notes,Data Analyst,44,42,2,0.9545,2196.34,82390
2026-01-29,study_notes,Finance Analyst,32,32,0,1.0,2131.56,60057
2026-01-29,study_notes,Product Manager,41,39,2,0.9512,2202.24,76625
2026-01-29,study_notes,Software Engineer,58,53,5,0.9138,2120.5,100460
2026-01-29,study_notes,UX Designer,59,52,7,0.8814,2128.54,102363
2026-01-30,exam_generation,Data Analyst,10,10,0,1.0,1508.9,15266
2026-01-30,exam_generation,Finance Analyst,8,8,0,1.0,1388.0,12764
2026-01-30,exam_generation,Product Manager,11,10,1,0.9091,1658.73,15773
2026-01-30,exam_generation,Software Engineer,9,9,0,1.0,1774.11,12838
2026-01-30,exam_generation,UX Designer,11,11,0,1.0,1576.0,16366
2026-01-30,job_analysis,Data Analyst,7,7,0,1.0,1886.14,9988
2026-01-30,job_analysis,Finance Analyst,8,8,0,1.0,1643.25,12465
2026-01-30,job_analysis,Product Manager,8,8,0,1.0,1382.62,11708
2026-01-30,job_analysis,Software Engineer,5,5,0,1.0,1195.8,6591
2026-01-30,job_analysis,UX Designer,7,7,0,1.0,1714.57,10174
2026-01-30,mock_interview,Product Manager,1,1,0,1.0,1908.0,1178
2026-01-30,mock_interview,Software Engineer,1,1,0,1.0,1487.0,1541
2026-01-30,mock_interview,UX Designer,2,2,0,1.0,1538.0,2876
2026-01-30,prep_plan,Data Analyst,2,2,0,1.0,1889.5,2574
2026-01-30,prep_plan,Finance Analyst,6,6,0,1.0,1617.17,9377
2026-01-30,prep_plan,Product Manager,6,5,1,0.8333,1595.17,10037
2026-01-30,prep_plan,Software Engineer,6,6,0,1.0,1529.83,9915
2026-01-30,prep_plan,UX Designer,7,7,0,1.0,1320.29,11581
2026-01-30,study_notes,Data Analyst,45,39,6,0.8667,2178.2,76382
2026-01-30,study_notes,Finance Analyst,32,30,2,0.9375,2321.69,58096
2026-01-30,study_notes,Product Manager,52,51,1,0.9808,2104.79,97037
2026-01-30,study_notes,Software Engineer,47,43,4,0.9149,2144.81,81021
2026-01-30,study_notes,UX Designer,52,49,3,0.9423,2094.65,94113
2026-01-31,exam_generation,Data Analyst,7,7,0,1.0,1769.43,11366
2026-01-31,exam_generation,Finance Analyst,10,9,1,0.9,1710.7,15208
2026-01-31,exam_generation,Product Manager,11,11,0,1.0,1755.09,17554
2026-01-31,exam_generation,Software Engineer,10,8,2,0.8,1875.3,12236
2026-01-31,exam_generation,UX Designer,11,10,1,0.9091,1735.73,15994
2026-01-31,job_analysis,Data Analyst,6,6,0,1.0,1872.0,8789
2026-01-31,job_analysis,Finance Analyst,6,6,0,1.0,1381.0,9195
2026-01-31,job_analysis,Product Manager,10,9,1,0.9,1515.1,15896
2026-01-31,job_analysis,Software Engineer,8,7,1,0.875,1868.38,11765
2026-01-31,job_analysis,UX Designer,9,9,0,1.0,1604.89,13225
2026-01-31,mock_interview,Finance Analyst,1,1,0,1.0,1296.0,2137
2026-01-31,mock_interview,Product Manager,2,2,0,1.0,1811.5,3010
2026-01-31,mock_interview,Software Engineer,3,3,0,1.0,2112.67,4596
2026-01-31,mock_interview,UX Designer,2,2,0,1.0,1938.5,3278
2026-01-31,prep_plan,Data Analyst,4,4,0,1.0,1543.0,5937
2026-01-31,prep_plan,Finance Analyst,8,7,1,0.875,1688.38,10149
2026-01-31,prep_plan,Product Manager,7,6,1,0.8571,1551.29,9651
2026-01-31,prep_plan,Software Engineer,7,7,0,1.0,2019.29,11618
2026-01-31,prep_plan,UX Designer,4,4,0,1.0,1472.25,6709
2026-01-31,study_notes,Data Analyst,34,30,4,0.8824,2067.76,56105
2026-01-31,study_notes,Finance Analyst,35,34,1,0.9714,2158.14,60889
2026-01-31,study_notes,Product Manager,44,41,3,0.9318,2233.64,78900
2026-01-31,study_notes,Software Engineer,43,39,4,0.907,2168.47,77240
2026-01-31,study_notes,UX Designer,41,37,4,0.9024,2141.78,71745
2026-02-01,exam_generation,Data Analyst,7,6,1,0.8571,1738.43,9397
2026-02-01,exam_generation,Finance Analyst,12,12,0,1.0,1573.92,18725
2026-02-01,exam_generation,Product Manager,14,12,2,0.8571,1478.71,17676
2026-02-01,exam_generation,Software Engineer,8,8,0,1.0,1404.62,11233
2026-02-01,exam_generation,UX Designer,11,8,3,0.7273,1903.36,14165
2026-02-01,job_analysis,Data Analyst,10,10,0,1.0,1651.4,14276
2026-02-01,job_analysis,Finance Analyst,11,11,0,1.0,1603.73,16419
2026-02-01,job_analysis,Product Manager,9,9,0,1.0,1464.67,14929
2026-02-01,job_analysis,Software Engineer,14,11,3,0.7857,2073.43,19222
2026-02-01,job_analysis,UX Designer,12,9,3,0.75,1543.83,16760
2026-02-01,mock_interview,Data Analyst,2,2,0,1.0,2547.5,3073
2026-02-01,mock_interview,Finance Analyst,1,1,0,1.0,1820.0,1277
2026-02-01,mock_interview,Software Engineer,1,1,0,1.0,1340.0,1525
2026-02-01,prep_plan,Data Analyst,3,2,1,0.6667,1541.67,3936
2026-02-01,prep_plan,Finance Analyst,6,6,0,1.0,1529.5,8673
2026-02-01,prep_plan,Product Manager,4,4,0,1.0,1658.0,5280
2026-02-01,prep_plan,Software Engineer,1,1,0,1.0,1885.0,1450
2026-02-01,prep_plan,UX Designer,6,6,0,1.0,1579.67,8152
2026-02-01,study_notes,Data Analyst,35,34,1,0.9714,2091.2,65672
2026-02-01,study_notes,Finance Analyst,34,33,1,0.9706,2062.53,64357
2026-02-01,study_notes,Product Manager,39,38,1,0.9744,2063.38,72005
2026-02-01,study_notes,Software Engineer,42,41,1,0.9762,2182.24,75445
2026-02-01,study_notes,UX Designer,44,42,2,0.9545,2217.05,79734
2026-02-02,exam_generation,Data Analyst,3,3,0,1.0,1592.0,4369
2026-02-02,exam_generation,Finance Analyst,5,5,0,1.0,1639.2,6653
2026-02-02,exam_generation,Product Manager,15,13,2,0.8667,1701.47,19984
2026-02-02,exam_generation,Software Engineer,4,4,0,1.0,1878.75,5512
2026-02-02,exam_generation,UX Designer,15,14,1,0.9333,1690.33,21963
2026-02-02,job_analysis,Data Analyst,11,11,0,1.0,1969.18,17240
2026-02-02,job_analysis,Finance Analyst,14,14,0,1.0,1700.64,20723
2026-02-02,job_analysis,Product Manager,10,10,0,1.0,1633.3,14820
2026-02-02,job_analysis,Software Engineer,7,7,0,1.0,1249.0,10822
2026-02-02,job_analysis,UX Designer,6,5,1,0.8333,1805.33,7691
2026-02-02,mock_interview,Data Analyst,1,1,0,1.0,1570.0,2025
2026-02-02,mock_interview,Finance Analyst,2,1,1,0.5,1482.5,1695
2026-02-02,mock_interview,Product Manager,2,2,0,1.0,1527.5,3430
2026-02-02,mock_interview,Software Engineer,2,2,0,1.0,1336.5,3339
2026-02-02,mock_interview,UX Designer,1,1,0,1.0,1834.0,1755
2026-02-02,prep_plan,Data Analyst,4,4,0,1.0,1520.5,6967
2026-02-02,prep_plan,Finance Analyst,5,5,0,1.0,2065.2,7768
2026-02-02,prep_plan,Product Manager,12,11,1,0.9167,1606.83,17519
2026-02-02,prep_plan,Software Engineer,6,6,0,1.0,2378.67,8643
2026-02-02,prep_plan,UX Designer,7,7,0,1.0,1552.0,8869
2026-02-02,study_notes,Data Analyst,34,32,2,0.9412,2128.24,63103
2026-02-02,study_notes,Finance Analyst,44,42,2,0.9545,2156.23,76879
2026-02-02,study_notes,Product Manager,63,58,5,0.9206,2188.73,111125
2026-02-02,study_notes,Software Engineer,40,36,4,0.9,2058.28,71526
2026-02-02,study_notes,UX Designer,39,39,0,1.0,2113.08,73141
2026-02-03,exam_generation,Data Analyst,7,7,0,1.0,1695.57,10898
2026-02-03,exam_generation,Finance Analyst,10,9,1,0.9,1775.3,15082
2026-02-03,exam_generation,Product Manager,14,14,0,1.0,1661.21,22008
2026-02-03,exam_generation,Software Engineer,10,10,0,1.0,1770.1,14371
2026-02-03,exam_generation,UX Designer,7,6,1,0.8571,1462.14,10361
2026-02-03,job_analysis,Data Analyst,8,8,0,1.0,1546.62,13443
2026-02-03,job_analysis,Finance Analyst,7,7,0,1.0,1676.57,11210
2026-02-03,job_analysis,Product Manager,8,7,1,0.875,1698.62,11531
2026-02-03,job_analysis,Software Engineer,8,8,0,1.0,1409.25,11715
2026-02-03,job_analysis,UX Designer,13,13,0,1.0,1868.15,18676
2026-02-03,mock_interview,Product Manager,5,4,1,0.8,1571.4,6630
2026-02-03,mock_interview,Software Engineer,1,1,0,1.0,1363.0,1821
2026-02-03,mock_interview,UX Designer,3,3,0,1.0,1465.0,4523
2026-02-03,prep_plan,Data Analyst,10,10,0,1.0,1661.0,15707
2026-02-03,prep_plan,Finance Analyst,8,8,0,1.0,1344.75,12573
2026-02-03,prep_plan,Product Manager,7,7,0,1.0,1459.71,11501
2026-02-03,prep_plan,Software Engineer,12,12,0,1.0,1689.0,18524
2026-02-03,prep_plan,UX Designer,9,7,2,0.7778,1794.56,10572
2026-02-03,study_notes,Data Analyst,32,31,1,0.9688,2147.53,62190
2026-02-03,study_notes,Finance Analyst,39,37,2,0.9487,2133.9,73210
2026-02-03,study_notes,Product Manager,69,67,2,0.971,2139.68,125455
2026-02-03,study_notes,Software Engineer,41,39,2,0.9512,2252.05,70854
2026-02-03,study_notes,UX Designer,56,54,2,0.9643,1981.95,102602
2026-02-04,exam_generation,Data Analyst,6,6,0,1.0,1553.17,7595
2026-02-04,exam_generation,Finance Analyst,11,10,1,0.9091,1815.45,16254
2026-02-04,exam_generation,Product Manager,6,6,0,1.0,1841.0,10384
2026-02-04,exam_generation,Software Engineer,9,9,0,1.0,1702.78,13483
2026-02-04,exam_generation,UX Designer,9,9,0,1.0,1589.0,14069
2026-02-04,job_analysis,Data Analyst,9,9,0,1.0,1744.33,12831
2026-02-04,job_analysis,Finance Analyst,4,4,0,1.0,1923.5,6253
2026-02-04,job_analysis,Product Manager,8,8,0,1.0,1358.0,12189
2026-02-04,job_analysis,Software Engineer,6,6,0,1.0,1638.33,8427
2026-02-04,job_analysis,UX Designer,10,9,1,0.9,1773.3,13114
2026-02-04,mock_interview,Data Analyst,1,1,0,1.0,1961.0,1553
2026-02-04,mock_interview,Finance Analyst,2,2,0,1.0,1816.5,2254
2026-02-04,mock_interview,Product Manager,2,2,0,1.0,1427.5,2701
2026-02-04,mock_interview,Software Engineer,2,2,0,1.0,1927.0,3286
2026-02-04,prep_plan,Data Analyst,8,8,0,1.0,1465.25,11974
2026-02-04,prep_plan,Finance Analyst,6,6,0,1.0,1443.83,8035
2026-02-04,prep_plan,Product Manager,6,6,0,1.0,1332.67,9404
2026-02-04,prep_plan,Software Engineer,5,5,0,1.0,1735.8,7267
2026-02-04,prep_plan,UX Designer,9,8,1,0.8889,1699.33,13522
2026-02-04,study_notes,Data Analyst,37,36,1,0.973,2078.27,73229
2026-02-04,study_notes,Finance Analyst,45,43,2,0.9556,2214.44,84229
2026-02-04,study_notes,Product Manager,58,57,1,0.9828,2221.21,109365
2026-02-04,study_notes,Software Engineer,45,39,6,0.8667,2303.8,77393
2026-02-04,study_notes,UX Designer,54,51,3,0.9444,2128.07,99395
2026-02-05,exam_generation,Data Analyst,8,7,1,0.875,1596.38,12056
2026-02-05,exam_generation,Finance Analyst,8,8,0,1.0,1315.88,11118
2026-02-05,exam_generation,Product Manager,15,15,0,1.0,1777.6,23006
2026-02-05,exam_generation,Software Engineer,7,6,1,0.8571,1710.0,10208
2026-02-05,exam_generation,UX Designer,9,9,0,1.0,1533.44,13156
2026-02-05,job_analysis,Data Analyst,11,9,2,0.8182,1660.64,15461
2026-02-05,job_analysis,Finance Analyst,7,6,1,0.8571,1894.0,9871
2026-02-05,job_analysis,Product Manager,12,10,2,0.8333,1729.75,18323
2026-02-05,job_analysis,Software Engineer,18,18,0,1.0,1700.33,28763
2026-02-05,job_analysis,UX Designer,6,5,1,0.8333,1569.33,7206
2026-02-05,mock_interview,Data Analyst,1,1,0,1.0,1674.0,1114
2026-02-05,mock_interview,Product Manager,1,1,0,1.0,1189.0,1468
2026-02-05,mock_interview,Software Engineer,1,1,0,1.0,1838.0,1112
