event_date,acquisition_channel,target_role,active_users,signups,job_saves,plans_generated,notes_completed,exams_submitted,mocks_completed
2026-01-21,Handshake extension,Product Manager,11,4,1,2,4,0,0
2026-01-21,Handshake extension,Software Engineer,18,0,3,4,6,3,0
2026-01-21,Handshake extension,UX Designer,15,2,3,1,8,3,0
2026-01-21,LinkedIn extension,Data Analyst,11,0,1,1,10,1,0
2026-01-21,LinkedIn extension,Finance Analyst,16,5,3,2,6,0,0
2026-01-21,LinkedIn extension,Product Manager,16,4,2,2,8,0,0
2026-01-21,LinkedIn extension,Software Engineer,13,1,2,1,7,2,1
2026-01-21,LinkedIn extension,UX Designer,22,2,4,2,10,2,0
2026-01-21,Manual paste,Data Analyst,13,3,3,2,6,2,0
2026-01-21,Manual paste,Finance Analyst,10,5,1,0,1,0,0
2026-01-21,Manual paste,Product Manager,10,2,3,2,3,2,0
2026-01-21,Manual paste,Software Engineer,11,0,1,1,6,0,0
2026-01-21,Manual paste,UX Designer,13,3,1,3,4,0,0
2026-01-22,Company career site,Data Analyst,13,2,1,3,5,0,0
2026-01-22,Company career site,Finance Analyst,7,1,1,0,5,0,0
2026-01-22,Company career site,Product Manager,2,0,0,0,2,2,0
2026-01-22,Company career site,Software Engineer,14,4,1,0,7,2,0
2026-01-22,Company career site,UX Designer,11,5,2,1,9,0,1
2026-01-22,Handshake extension,Data Analyst,11,0,2,1,6,1,0
2026-01-22,Handshake extension,Finance Analyst,12,1,2,1,5,1,0
2026-01-22,Handshake extension,Product Manager,8,1,1,0,6,1,0
2026-01-22,Handshake extension,Software Engineer,17,2,1,2,10,4,0
2026-01-22,Handshake extension,UX Designer,23,3,5,1,8,4,0
2026-01-22,LinkedIn extension,Data Analyst,16,3,2,0,8,1,0
2026-01-22,LinkedIn extension,Finance Analyst,15,3,0,1,10,3,0
2026-01-22,LinkedIn extension,Product Manager,17,3,2,2,10,1,1
2026-01-22,LinkedIn extension,Software Engineer,17,4,1,2,12,2,0
2026-01-22,LinkedIn extension,UX Designer,25,3,7,4,8,2,0
2026-01-22,Manual paste,Data Analyst,14,3,2,2,5,2,1
2026-01-22,Manual paste,Finance Analyst,8,3,0,2,2,0,0
2026-01-22,Manual paste,Product Manager,16,6,3,1,6,0,0
2026-01-22,Manual paste,Software Engineer,17,5,2,1,5,2,1
2026-01-22,Manual paste,UX Designer,10,2,1,0,5,2,0
2026-01-23,Company career site,Data Analyst,13,3,2,0,5,1,0
2026-01-23,Company career site,Finance Analyst,12,4,2,0,3,0,0
2026-01-23,Company career site,Product Manager,5,3,1,0,2,0,0
2026-01-23,Company career site,Software Engineer,17,3,1,1,9,2,0
2026-01-23,Company career site,UX Designer,10,2,0,1,4,1,1
2026-01-23,Handshake extension,Data Analyst,14,2,3,2,7,3,1
2026-01-23,Handshake extension,Finance Analyst,12,1,5,1,8,2,0
2026-01-23,Handshake extension,Product Manager,11,2,3,1,3,1,0
2026-01-23,Handshake extension,Software Engineer,19,3,1,1,12,1,0
2026-01-23,Handshake extension,UX Designer,20,2,2,0,12,1,0
2026-01-23,LinkedIn extension,Data Analyst,17,2,5,3,6,2,0
2026-01-23,LinkedIn extension,Finance Analyst,13,3,3,1,10,2,1
2026-01-23,LinkedIn extension,Product Manager,17,3,2,0,9,1,0
2026-01-23,LinkedIn extension,Software Engineer,19,1,4,1,6,2,1
2026-01-23,LinkedIn extension,UX Designer,20,3,4,6,11,2,1
2026-01-23,Manual paste,Data Analyst,9,2,1,1,6,2,0
2026-01-23,Manual paste,Finance Analyst,7,3,2,1,0,0,0
2026-01-23,Manual paste,Product Manager,15,2,4,3,4,1,0
2026-01-23,Manual paste,Software Engineer,22,2,4,1,15,4,0
2026-01-23,Manual paste,UX Designer,11,0,2,1,6,2,0
2026-01-24,Company career site,Data Analyst,12,0,2,4,5,0,0
2026-01-24,Company career site,Finance Analyst,17,2,3,4,5,2,1
2026-01-24,Company career site,Product Manager,7,1,2,0,1,1,0
2026-01-24,Company career site,Software Engineer,15,1,3,3,3,4,0
2026-01-24,Company career site,UX Designer,10,0,3,0,3,1,0
2026-01-24,Handshake extension,Data Analyst,15,1,1,1,19,3,0
2026-01-24,Handshake extension,Finance Analyst,15,2,4,1,7,1,0
2026-01-24,Handshake extension,Product Manager,15,1,8,2,6,2,0
2026-01-24,Handshake extension,Software Engineer,16,3,0,0,11,4,0
2026-01-24,Handshake extension,UX Designer,19,0,0,6,11,1,1
2026-01-24,LinkedIn extension,Data Analyst,15,1,5,0,6,4,0
2026-01-24,LinkedIn extension,Finance Analyst,14,4,5,1,3,2,0
2026-01-24,LinkedIn extension,Product Manager,17,3,3,0,10,2,0
2026-01-24,LinkedIn extension,Software Engineer,19,6,2,1,6,0,0
2026-01-24,LinkedIn extension,UX Designer,22,4,5,0,12,2,0
2026-01-24,Manual paste,Data Analyst,14,3,2,0,7,0,0
2026-01-24,Manual paste,Finance Analyst,9,2,1,0,1,1,0
2026-01-24,Manual paste,Product Manager,17,3,2,0,7,1,0
2026-01-24,Manual paste,Software Engineer,14,2,1,2,16,3,1
2026-01-24,Manual paste,UX Designer,13,0,2,2,7,2,0
2026-01-25,Company career site,Data Analyst,14,1,1,1,9,1,1
2026-01-25,Company career site,Finance Analyst,11,1,1,0,4,2,0
2026-01-25,Company career site,Product Manager,8,4,2,0,1,0,0
2026-01-25,Company career site,Software Engineer,12,1,3,1,6,0,0
2026-01-25,Company career site,UX Designer,7,2,0,0,2,2,0
2026-01-25,Handshake extension,Data Analyst,13,1,2,0,7,2,0
2026-01-25,Handshake extension,Finance Analyst,17,3,4,3,8,0,0
2026-01-25,Handshake extension,Product Manager,14,2,5,1,7,0,0
2026-01-25,Handshake extension,Software Engineer,17,3,3,0,11,3,1
2026-01-25,Handshake extension,UX Designer,20,1,1,0,15,4,1
2026-01-25,LinkedIn extension,Data Analyst,17,2,0,5,9,2,0
2026-01-25,LinkedIn extension,Finance Analyst,15,3,3,1,4,3,0
2026-01-25,LinkedIn extension,Product Manager,19,5,2,4,6,3,0
2026-01-25,LinkedIn extension,Software Engineer,21,5,0,2,10,3,0
2026-01-25,LinkedIn extension,UX Designer,23,3,1,3,9,1,1
2026-01-25,Manual paste,Data Analyst,15,3,3,0,6,1,0
2026-01-25,Manual paste,Finance Analyst,10,1,3,2,2,1,0
2026-01-25,Manual paste,Product Manager,14,3,1,3,6,0,0
2026-01-25,Manual paste,Software Engineer,20,6,2,1,6,0,1
2026-01-25,Manual paste,UX Designer,14,2,2,1,3,1,0
2026-01-26,Company career site,Data Analyst,16,2,1,1,11,2,0
2026-01-26,Company career site,Finance Analyst,14,2,1,1,5,1,0
2026-01-26,Company career site,Product Manager,11,3,1,2,3,0,0
2026-01-26,Company career site,Software Engineer,18,2,2,2,12,3,0
2026-01-26,Company career site,UX Designer,14,4,1,1,2,2,1
2026-01-26,Handshake extension,Data Analyst,13,3,0,1,10,2,0
2026-01-26,Handshake extension,Finance Analyst,8,0,1,1,4,0,0
2026-01-26,Handshake extension,Product Manager,21,7,4,5,6,2,1
2026-01-26,Handshake extension,Software Engineer,11,3,0,0,6,2,0
2026-01-26,Handshake extension,UX Designer,21,2,4,0,10,2,0
2026-01-26,LinkedIn extension,Data Analyst,19,3,2,2,8,5,1
2026-01-26,LinkedIn extension,Finance Analyst,13,5,3,0,0,2,0
2026-01-26,LinkedIn extension,Product Manager,19,4,3,0,9,2,0
2026-01-26,LinkedIn extension,Software Engineer,21,2,2,1,11,2,0
2026-01-26,LinkedIn extension,UX Designer,25,5,5,3,10,4,0
2026-01-26,Manual paste,Data Analyst,8,0,1,1,4,1,0
2026-01-26,Manual paste,Finance Analyst,9,3,0,0,5,1,0
2026-01-26,Manual paste,Product Manager,18,2,4,1,4,3,0
2026-01-26,Manual paste,Software Engineer,19,1,2,1,13,3,1
2026-01-26,Manual paste,UX Designer,17,3,2,0,7,1,0
2026-01-27,Company career site,Data Analyst,12,1,1,1,8,0,0
2026-01-27,Company career site,Finance Analyst,12,1,3,1,4,2,0
2026-01-27,Company career site,Product Manager,7,0,2,3,5,2,0
2026-01-27,Company career site,Software Engineer,18,2,0,0,10,4,0
2026-01-27,Company career site,UX Designer,12,2,2,0,13,2,0
2026-01-27,Handshake extension,Data Analyst,13,0,0,2,4,3,0
2026-01-27,Handshake extension,Finance Analyst,21,4,0,5,11,3,0
2026-01-27,Handshake extension,Product Manager,19,2,0,5,9,1,1
2026-01-27,Handshake extension,Software Engineer,16,2,2,0,7,5,0
2026-01-27,Handshake extension,UX Designer,16,2,1,1,6,3,0
2026-01-27,LinkedIn extension,Data Analyst,19,2,2,2,7,1,1
2026-01-27,LinkedIn extension,Finance Analyst,17,4,4,2,9,6,0
2026-01-27,LinkedIn extension,Product Manager,24,4,6,4,13,6,0
2026-01-27,LinkedIn extension,Software Engineer,23,2,4,1,9,3,0
2026-01-27,LinkedIn extension,UX Designer,27,4,2,3,14,3,0
2026-01-27,Manual paste,Data Analyst,11,1,2,1,4,1,0
2026-01-27,Manual paste,Finance Analyst,11,4,1,0,1,1,0
2026-01-27,Manual paste,Product Manager,14,2,0,1,8,0,0
2026-01-27,Manual paste,Software Engineer,17,1,3,3,10,2,0
2026-01-27,Manual paste,UX Designer,14,4,0,3,4,1,0
2026-01-28,Company career site,Data Analyst,12,1,0,0,7,1,0
2026-01-28,Company career site,Finance Analyst,12,2,1,0,5,2,0
2026-01-28,Company career site,Product Manager,8,4,0,0,1,2,0
2026-01-28,Company career site,Software Engineer,13,0,3,0,5,1,0
2026-01-28,Company career site,UX Designer,10,3,0,0,2,1,0
2026-01-28,Handshake extension,Data Analyst,12,0,1,0,6,3,0
2026-01-28,Handshake extension,Finance Analyst,15,2,2,0,5,2,2
2026-01-28,Handshake extension,Product Manager,26,5,1,1,13,4,0
2026-01-28,Handshake extension,Software Engineer,19,1,5,2,9,2,0
2026-01-28,Handshake extension,UX Designer,21,3,1,2,8,4,0
2026-01-28,LinkedIn extension,Data Analyst,16,0,2,1,8,5,2
2026-01-28,LinkedIn extension,Finance Analyst,19,4,4,2,6,3,0
2026-01-28,LinkedIn extension,Product Manager,20,0,5,3,7,2,0
2026-01-28,LinkedIn extension,Software Engineer,20,3,2,3,8,2,0
2026-01-28,LinkedIn extension,UX Designer,24,1,1,0,17,3,2
2026-01-28,Manual paste,Data Analyst,8,1,0,1,9,0,0
2026-01-28,Manual paste,Finance Analyst,13,3,2,1,3,0,0
2026-01-28,Manual paste,Product Manager,22,5,1,1,10,1,0
2026-01-28,Manual paste,Software Engineer,15,2,1,0,6,1,0
2026-01-28,Manual paste,UX Designer,19,2,5,3,12,5,0
2026-01-29,Company career site,Data Analyst,18,2,2,1,8,2,0
2026-01-29,Company career site,Finance Analyst,10,1,0,1,6,1,0
2026-01-29,Company career site,Product Manager,9,1,2,1,1,0,0
2026-01-29,Company career site,Software Engineer,13,1,1,1,8,2,0
2026-01-29,Company career site,UX Designer,8,1,2,3,1,0,0
2026-01-29,Handshake extension,Data Analyst,20,3,3,0,5,4,1
2026-01-29,Handshake extension,Finance Analyst,16,1,6,0,8,4,0
2026-01-29,Handshake extension,Product Manager,24,4,5,1,13,1,0
2026-01-29,Handshake extension,Software Engineer,21,3,5,2,14,2,0
2026-01-29,Handshake extension,UX Designer,21,4,3,0,16,2,0
2026-01-29,LinkedIn extension,Data Analyst,20,6,0,1,13,2,0
2026-01-29,LinkedIn extension,Finance Analyst,19,5,2,2,6,3,1
2026-01-29,LinkedIn extension,Product Manager,23,6,2,3,9,3,0
2026-01-29,LinkedIn extension,Software Engineer,22,2,2,3,11,1,2
2026-01-29,LinkedIn extension,UX Designer,25,2,2,1,18,4,0
2026-01-29,Manual paste,Data Analyst,13,4,0,0,3,1,0
2026-01-29,Manual paste,Finance Analyst,10,3,1,1,4,1,0
2026-01-29,Manual paste,Product Manager,23,3,3,2,10,1,2
2026-01-29,Manual paste,Software Engineer,18,3,1,1,9,0,1
2026-01-29,Manual paste,UX Designer,14,2,3,0,13,1,1
2026-01-30,Company career site,Data Analyst,18,3,1,0,13,3,0
2026-01-30,Company career site,Finance Analyst,12,1,1,0,6,2,0
2026-01-30,Company career site,Product Manager,10,4,0,1,4,1,0
2026-01-30,Company career site,Software Engineer,13,1,0,1,7,3,1
2026-01-30,Company career site,UX Designer,11,2,1,2,6,1,0
2026-01-30,Handshake extension,Data Analyst,12,1,1,1,5,4,0
2026-01-30,Handshake extension,Finance Analyst,15,1,2,2,7,4,0
2026-01-30,Handshake extension,Product Manager,25,4,2,2,11,2,1
2026-01-30,Handshake extension,Software Engineer,21,5,2,4,10,3,0
2026-01-30,Handshake extension,UX Designer,11,0,0,1,10,1,1
2026-01-30,LinkedIn extension,Data Analyst,20,5,1,0,10,3,0
2026-01-30,LinkedIn extension,Finance Analyst,19,5,4,3,11,2,0
2026-01-30,LinkedIn extension,Product Manager,23,1,3,2,10,1,0
2026-01-30,LinkedIn extension,Software Engineer,21,3,2,0,9,1,0
2026-01-30,LinkedIn extension,UX Designer,28,5,3,2,17,6,1
2026-01-30,Manual paste,Data Analyst,12,2,4,1,6,0,0
2026-01-30,Manual paste,Finance Analyst,7,1,1,1,1,1,0
2026-01-30,Manual paste,Product Manager,25,4,3,1,5,7,0
2026-01-30,Manual paste,Software Engineer,14,2,1,1,3,3,0
2026-01-30,Manual paste,UX Designer,17,1,3,2,7,3,0
2026-01-31,Company career site,Data Analyst,16,4,1,2,7,1,0
2026-01-31,Company career site,Finance Analyst,11,2,1,1,5,2,0
2026-01-31,Company career site,Product Manager,9,3,0,1,2,2,0
2026-01-31,Company career site,Software Engineer,11,1,1,0,7,4,1
2026-01-31,Company career site,UX Designer,9,1,1,1,2,3,0
2026-01-31,Handshake extension,Data Analyst,10,4,1,0,6,2,0
2026-01-31,Handshake extension,Finance Analyst,19,3,3,3,8,1,0
2026-01-31,Handshake extension,Product Manager,22,3,2,2,13,3,1
2026-01-31,Handshake extension,Software Engineer,19,2,4,2,11,1,2
2026-01-31,Handshake extension,UX Designer,18,2,2,2,13,2,1
2026-01-31,LinkedIn extension,Data Analyst,21,3,2,1,10,3,0
2026-01-31,LinkedIn extension,Finance Analyst,20,5,1,4,9,3,0
2026-01-31,LinkedIn extension,Product Manager,29,8,5,3,14,5,0
2026-01-31,LinkedIn extension,Software Engineer,23,5,2,3,13,4,0
2026-01-31,LinkedIn extension,UX Designer,24,3,4,1,12,6,0
2026-01-31,Manual paste,Data Analyst,11,3,2,1,3,1,0
2026-01-31,Manual paste,Finance Analyst,13,3,1,0,4,3,0
2026-01-31,Manual paste,Product Manager,19,2,3,1,8,1,0
2026-01-31,Manual paste,Software Engineer,20,6,1,2,7,1,0
2026-01-31,Manual paste,UX Designer,15,4,2,0,7,0,0
2026-02-01,Company career site,Data Analyst,11,1,2,1,7,1,0
2026-02-01,Company career site,Finance Analyst,11,0,2,1,6,4,1
2026-02-01,Company career site,Product Manager,8,1,1,0,4,1,0
2026-02-01,Company career site,Software Engineer,8,1,1,0,4,1,0
2026-02-01,Company career site,UX Designer,12,1,3,1,1,2,0
2026-02-01,Handshake extension,Data Analyst,13,3,4,1,2,2,0
2026-02-01,Handshake extension,Finance Analyst,20,3,5,2,8,2,0
2026-02-01,Handshake extension,Product Manager,27,4,4,0,11,4,0
2026-02-01,Handshake extension,Software Engineer,17,3,4,1,10,2,0
2026-02-01,Handshake extension,UX Designer,17,2,4,2,5,2,0
2026-02-01,LinkedIn extension,Data Analyst,20,2,3,1,17,3,2
2026-02-01,LinkedIn extension,Finance Analyst,21,2,3,1,8,4,0
2026-02-01,LinkedIn extension,Product Manager,26,4,3,3,14,6,0
2026-02-01,LinkedIn extension,Software Engineer,25,4,8,0,11,2,1
2026-02-01,LinkedIn extension,UX Designer,21,0,2,2,13,7,1
2026-02-01,Manual paste,Data Analyst,10,1,1,0,2,1,0
2026-02-01,Manual paste,Finance Analyst,14,3,1,2,3,3,0
2026-02-01,Manual paste,Product Manager,11,0,1,1,1,3,0
2026-02-01,Manual paste,Software Engineer,14,2,1,0,8,3,0
2026-02-01,Manual paste,UX Designer,14,1,3,1,8,0,0
2026-02-02,Company career site,Data Analyst,16,1,4,1,7,2,0
2026-02-02,Company career site,Finance Analyst,13,0,4,0,9,1,0
2026-02-02,Company career site,Product Manager,8,0,3,0,4,2,0
2026-02-02,Company career site,Software Engineer,11,4,0,0,6,2,0
2026-02-02,Company career site,UX Designer,11,0,0,2,5,2,1
2026-02-02,Handshake extension,Data Analyst,11,3,1,1,5,0,0
2026-02-02,Handshake extension,Finance Analyst,20,3,2,4,13,0,0
2026-02-02,Handshake extension,Product Manager,26,6,2,3,10,3,1
2026-02-02,Handshake extension,Software Engineer,17,0,3,2,9,2,0
2026-02-02,Handshake extension,UX Designer,17,3,1,1,7,5,0
2026-02-02,LinkedIn extension,Data Analyst,15,0,5,2,6,0,1
2026-02-02,LinkedIn extension,Finance Analyst,23,2,5,1,13,2,1
2026-02-02,LinkedIn extension,Product Manager,25,4,2,4,14,6,0
2026-02-02,LinkedIn extension,Software Engineer,15,3,2,3,5,0,1
2026-02-02,LinkedIn extension,UX Designer,21,3,4,3,10,6,0
2026-02-02,Manual paste,Data Analyst,10,3,1,0,3,1,0
2026-02-02,Manual paste,Finance Analyst,11,1,3,0,2,2,0
2026-02-02,Manual paste,Product Manager,25,3,3,5,19,4,1
2026-02-02,Manual paste,Software Engineer,13,5,2,1,3,0,0
2026-02-02,Manual paste,UX Designer,13,0,1,1,2,2,0
2026-02-03,Company career site,Data Analyst,12,1,0,2,6,3,0
2026-02-03,Company career site,Finance Analyst,12,2,1,1,8,2,0
2026-02-03,Company career site,Product Manager,11,1,1,2,4,0,1
2026-02-03,Company career site,Software Engineer,8,0,0,1,6,0,0
2026-02-03,Company career site,UX Designer,15,0,5,2,6,1,0
2026-02-03,Handshake extension,Data Analyst,14,2,2,2,2,1,0
2026-02-03,Handshake extension,Finance Analyst,23,6,3,1,10,4,0
2026-02-03,Handshake extension,Product Manager,31,5,4,4,15,7,3
2026-02-03,Handshake extension,Software Engineer,20,4,1,5,10,3,0
2026-02-03,Handshake extension,UX Designer,18,4,1,1,10,2,0
2026-02-03,LinkedIn extension,Data Analyst,19,4,2,4,11,3,0
2026-02-03,LinkedIn extension,Finance Analyst,20,2,2,4,11,1,0
2026-02-03,LinkedIn extension,Product Manager,27,4,2,1,17,6,1
2026-02-03,LinkedIn extension,Software Engineer,28,6,4,5,9,3,1
2026-02-03,LinkedIn extension,UX Designer,27,3,5,4,20,3,0
2026-02-03,Manual paste,Data Analyst,10,1,4,2,4,0,0
2026-02-03,Manual paste,Finance Analyst,8,2,1,2,1,3,0
2026-02-03,Manual paste,Product Manager,22,3,1,0,11,1,0
2026-02-03,Manual paste,Software Engineer,18,0,3,1,6,4,0
2026-02-03,Manual paste,UX Designer,15,2,2,2,7,1,0
2026-02-04,Company career site,Data Analyst,13,0,2,2,8,2,0
2026-02-04,Company career site,Finance Analyst,13,3,0,3,5,2,0
2026-02-04,Company career site,Product Manager,12,4,0,1,7,1,0
2026-02-04,Company career site,Software Engineer,14,5,0,1,4,2,1
2026-02-04,Company career site,UX Designer,18,4,2,2,9,1,0
2026-02-04,Handshake extension,Data Analyst,16,1,3,3,6,3,1
2026-02-04,Handshake extension,Finance Analyst,20,1,1,0,12,5,1
2026-02-04,Handshake extension,Product Manager,24,1,4,2,12,3,0
2026-02-04,Handshake extension,Software Engineer,20,2,2,1,14,4,0
2026-02-04,Handshake extension,UX Designer,21,5,3,2,8,2,0
2026-02-04,LinkedIn extension,Data Analyst,18,2,1,2,9,0,0
2026-02-04,LinkedIn extension,Finance Analyst,21,2,1,3,11,3,1
2026-02-04,LinkedIn extension,Product Manager,25,0,3,1,16,0,1
2026-02-04,LinkedIn extension,Software Engineer,23,4,1,3,15,1,1
2026-02-04,LinkedIn extension,UX Designer,24,5,3,2,11,3,0
2026-02-04,Manual paste,Data Analyst,11,1,3,1,2,1,0
2026-02-04,Manual paste,Finance Analyst,9,1,2,0,5,1,0
2026-02-04,Manual paste,Product Manager,20,1,1,2,10,2,1
2026-02-04,Manual paste,Software Engineer,12,0,3,0,7,2,0
2026-02-04,Manual paste,UX Designer,18,1,2,3,8,3,0
2026-02-05,Company career site,Data Analyst,17,3,2,2,11,1,0
2026-02-05,Company career site,Finance Analyst,16,2,3,0,6,0,0
2026-02-05,Company career site,Product Manager,12,1,1,0,2,5,0
2026-02-05,Company career site,Software Engineer,15,3,6,1,2,1,0
2026-02-05,Company career site,UX Designer,14,0,1,1,13,3,1
2026-02-05,Handshake extension,Data Analyst,10,0,3,0,6,1,0
2026-02-05,Handshake extension,Finance Analyst,16,0,1,0,12,2,0
2026-02-05,Handshake extension,Product Manager,27,1,8,0,14,4,0
2026-02-05,Handshake extension,Software Engineer,17,1,3,3,11,1,1
2026-02-05,Handshake extension,UX Designer,16,3,0,3,9,3,1
2026-02-05,LinkedIn extension,Data Analyst,18,3,3,1,7,5,0
2026-02-05,LinkedIn extension,Finance Analyst,23,1,3,3,12,3,0
2026-02-05,LinkedIn extension,Product Manager,23,5,1,1,10,4,1
2026-02-05,LinkedIn extension,Software Engineer,27,1,6,4,16,2,0
2026-02-05,LinkedIn extension,UX Designer,26,2,3,1,11,2,1
2026-02-05,Manual paste,Data Analyst,10,2,3,0,4,1,0
2026-02-05,Manual paste,Finance Analyst,8,1,0,0,3,3,0
2026-02-05,Manual paste,Product Manager,21,1,2,1,4,2,0
2026-02-05,Manual paste,Software Engineer,16,4,3,1,8,3,0
2026-02-05,Manual paste,UX Designer,15,2,2,0,9,1,0
2026-02-06,Company career site,Data Analyst,15,1,0,0,7,3,0
2026-02-06,Company career site,Finance Analyst,14,3,2,0,12,0,0
2026-02-06,Company career site,Product Manager,10,2,3,0,3,0,0
2026-02-06,Company career site,Software Engineer,12,3,0,0,4,3,0
2026-02-06,Company career site,UX Designer,15,1,3,1,8,1,0
2026-02-06,Handshake extension,Data Analyst,21,4,4,2,5,3,1
2026-02-06,Handshake extension,Finance Analyst,18,3,1,0,16,1,0
2026-02-06,Handshake extension,Product Manager,28,2,3,3,12,3,1
2026-02-06,Handshake extension,Software Engineer,18,1,3,1,9,4,1
2026-02-06,Handshake extension,UX Designer,16,1,0,0,11,4,1
2026-02-06,LinkedIn extension,Data Analyst,19,3,2,2,9,2,1
2026-02-06,LinkedIn extension,Finance Analyst,26,2,2,0,11,2,0
2026-02-06,LinkedIn extension,Product Manager,24,3,0,3,13,7,1
2026-02-06,LinkedIn extension,Software Engineer,22,2,3,3,15,3,0
2026-02-06,LinkedIn extension,UX Designer,21,3,2,2,10,3,0
2026-02-06,Manual paste,Data Analyst,13,2,2,1,5,1,0
2026-02-06,Manual paste,Finance Analyst,10,2,1,0,3,2,1
2026-02-06,Manual paste,Product Manager,15,2,0,0,10,1,1
2026-02-06,Manual paste,Software Engineer,14,1,3,3,6,1,0
2026-02-06,Manual paste,UX Designer,16,1,0,3,5,3,0
2026-02-07,Company career site,Data Analyst,16,1,3,2,8,2,1
2026-02-07,Company career site,Finance Analyst,15,4,2,0,5,0,0
2026-02-07,Company career site,Product Manager,5,0,3,1,4,1,0
2026-02-07,Company career site,Software Engineer,13,2,2,2,7,0,0
2026-02-07,Company career site,UX Designer,9,1,0,0,4,2,0
2026-02-07,Handshake extension,Data Analyst,18,3,3,4,7,3,0
2026-02-07,Handshake extension,Finance Analyst,21,1,3,2,14,5,0
2026-02-07,Handshake extension,Product Manager,28,5,2,3,12,4,0
2026-02-07,Handshake extension,Software Engineer,20,2,0,3,20,6,1
2026-02-07,Handshake extension,UX Designer,20,2,2,1,12,4,1
2026-02-07,LinkedIn extension,Data Analyst,22,4,2,2,10,2,0
2026-02-07,LinkedIn extension,Finance Analyst,28,5,2,0,14,4,1
2026-02-07,LinkedIn extension,Product Manager,20,1,1,0,12,6,0
2026-02-07,LinkedIn extension,Software Engineer,24,1,4,1,20,4,0
2026-02-07,LinkedIn extension,UX Designer,29,7,5,0,14,10,0
2026-02-07,Manual paste,Data Analyst,16,1,1,2,6,1,0
